date,P_mm,NR_WM2,Air_Temp_oC,RH_Perc,LAI,PET_mm,Upper_SM_mm,Medium_SM_mm,Lower_SM_mm,ThroughFall_Threshold,Sapflux,P_D,Upper_2H,Medium_2H,Lower_2H,Upper_T,Medium_T,Lower_T
12/12/2014,4,-18.12,6.2,0.82,1.17,0.87,,,,4.5,56.21,-59.24,,,,,,
12/13/2014,0.1,-18.34,5.3,0.8,1.05,0.65,,,,4.5,80.97,-60.2,,,,,,
12/14/2014,0,-6.02,2.6,0.95,0.93,0.08,,,,4.5,94.83,,,,,,,
12/15/2014,0.8,-0.16,4,0.86,0.81,0.44,,,,4.5,89.65,-57.38,,,,,,
12/16/2014,0.1,-10.72,4.5,0.88,0.68,0.31,,,,4.5,63.73,-59.9,,,,,,
12/17/2014,0.9,-14.3,2.7,0.89,0.56,0.32,,,,4.5,98.58,-80.68,,,,,,
12/18/2014,2.4,3,8.2,0.95,0.44,0.24,,,,4.5,86.9,-58.22,,,,,,
12/19/2014,1.1,-10.3,10,0.88,0.32,0.62,,,,4.5,67.62,-51.81,,,,,,
12/20/2014,4.1,-31.59,4.9,0.8,0.4,0.85,,,,4.5,94.76,-83.89,,,,,,
12/21/2014,3.3,-17.52,5.5,0.82,0.48,0.77,,,,4.5,57.32,-59.4,,,,,,
12/22/2014,9.7,-3.03,8.4,0.93,0.55,0.37,,,,4.5,95.34,-71.57,,,,,,
12/23/2014,2.5,-3.78,10.4,0.86,0.63,0.81,,,,4.5,95.1,-41.9,,,,,,
12/24/2014,1.1,-12.07,7.9,0.85,0.71,0.7,,,,4.5,62.35,-55.72,,,,,,
12/25/2014,0.6,-24.63,4.2,0.81,0.79,0.7,,,,4.5,77.03,-83.32,,,,,,
12/26/2014,1,-37.19,-1,0.9,0.86,0.14,,,,4.5,62.99,-91.74,,,,,,
12/27/2014,0,-21.54,-5.6,0.92,0.94,0.12,,,,4.5,70.33,,,,,,,
12/28/2014,1.5,-40.68,-5.9,0.88,0.94,0.18,,,,4.5,93.39,-93.66,,,,,,
12/29/2014,0,-27.75,-4.1,0.94,0.94,0.08,,,,4.5,64.36,,,,,,,
12/30/2014,0.3,-15.16,-3.5,0.95,0.94,0.08,,,,4.5,94.11,-95.12,,,,,,
12/31/2014,0.6,2.48,1.9,0.98,0.94,0.08,,,,4.5,84.92,-64.84,,,,,,
1/1/2015,0.4,-10.97,3.5,0.89,0.94,0.35,,,,4.5,86.37,-45.8,,,,,,
1/2/2015,0.6,-25.43,5,0.79,0.95,0.95,,,,4.5,97.49,-61.81,,,,,,
1/3/2015,0.3,-27.45,4.2,0.73,0.95,1.14,,,,4.5,80.05,-52.02,,,,,,
1/4/2015,0.3,-32.03,3.1,0.78,0.95,0.82,,,,4.5,77.68,-63.61,,,,,,
1/5/2015,6.4,-15.72,2.2,0.94,0.95,0.18,,,,4.5,81.52,-66.58,,,,,,
1/6/2015,0,-7.57,-1,0.95,0.95,0.11,,,,4.5,79.45,,,,,,,
1/7/2015,0.7,-14.7,1,0.94,0.95,0.15,,,,4.5,75.49,-77.18,,,,,,
1/8/2015,8.1,-7.12,3,0.94,0.96,0.21,,,,4.5,88.07,-73.06,,,,,,
1/9/2015,11,-18.24,6.1,0.8,0.96,1,,,,4.5,91.78,-73.18,,,,,,
1/10/2015,3.6,-15.97,8.4,0.82,1,1.03,,,,4.5,81.06,-28.92,,,,,,
1/11/2015,1.1,-31.21,3.7,0.74,1.03,1.12,,,,4.5,72.71,-54.98,,,,,,
1/12/2015,2.6,-8.68,5.2,0.89,1.07,0.46,,,,4.5,60.97,-49.09,,,,,,
1/13/2015,1.7,-9.36,9.9,0.65,1.11,1.93,,,,4.5,81.73,-52.51,,,,,,
1/14/2015,1,-16.53,5.9,0.8,1.14,0.77,,,,4.5,78.35,-56.73,,,,,,
1/15/2015,1.6,-24.39,4.2,0.79,1.18,0.88,,,,4.5,76.56,-58.62,,,,,,
1/16/2015,9.1,-15.88,7.2,0.76,1.22,0.82,,,,4.5,70.66,-46.18,,,,,,
1/17/2015,0.1,-11.27,2.6,0.95,1.25,0.09,,,,4.5,74.98,-51.18,,,,,,
1/18/2015,0,-26.89,-0.9,0.94,1.15,0.12,,,,4.5,53.22,,,,,,,
1/19/2015,0,-11.34,-0.7,0.95,1.04,0.09,,,,4.5,69.88,,,,,,,
1/20/2015,2.1,-2.2,0.9,0.93,0.94,0.12,,,,4.5,58.35,-61.32,,,,,,
1/21/2015,0,-1.46,0.4,0.96,0.83,0.06,,,,4.5,60.71,,,,,,,
1/22/2015,0,-3.2,-0.7,0.96,0.73,0.09,,,,4.5,58.66,,,,,,,
1/23/2015,0,-4.62,-0.8,0.93,0.62,0.14,,,,4.5,81.68,,,,,,,
1/24/2015,0,1.05,-1.2,0.9,0.52,0.21,,,,4.5,71.1,,,,,,,
1/25/2015,0.1,1.96,0.6,0.94,0.41,0.14,,,,4.5,81.34,-66.04,,,,,,
1/26/2015,4.2,2.79,1.6,0.92,0.44,0.25,,,,4.5,62.46,-67.36,,,,,,
1/27/2015,0.4,4.78,3.1,0.89,0.47,0.36,,,,4.5,90.73,-66.15,,,,,,
1/28/2015,5.9,-7.23,2.8,0.86,0.5,0.49,,,,4.5,59.75,-77.39,,,,,,
1/29/2015,0.9,-10.93,1.8,0.81,0.53,0.66,,,,4.5,50.36,-72.77,,,,,,
1/30/2015,1.8,-4.84,0.6,0.94,0.56,0.16,,,,4.5,81.89,-61.77,,,,,,
1/31/2015,0.5,-3.24,0.1,0.94,0.59,0.14,,,,4.5,82.28,-77.91,,,,,,
2/1/2015,0,-2.86,0.6,0.9,0.62,0.25,,,,4.5,72.95,,,,,,,
2/2/2015,1.8,-6.03,0.7,0.86,0.65,0.36,,,,4.5,99.38,-102.68,,,,,,
2/3/2015,1.7,-4.18,-0.6,0.94,0.66,0.11,,,,4.5,51.36,-88.23,,,,,,
2/4/2015,0,-11.09,-1.5,0.91,0.67,0.14,,,,4.5,50.22,,,,,,,
2/5/2015,0,-0.28,-3.2,0.93,0.68,0.1,,,,4.5,68.04,,,,,,,
2/6/2015,0,-1.32,-4.3,0.93,0.7,0.11,,,,4.5,93.2,,,,,,,
2/7/2015,0.2,10.51,-1.3,0.93,0.71,0.28,,,,4.5,86.59,-79.27,,,,,,
2/8/2015,0.3,-16.63,1.2,0.57,0.72,1.62,,,,4.5,78.07,-67.24,,,,,,
2/9/2015,0.5,6.86,3.6,0.88,0.73,0.45,,,,4.5,74.65,-51.26,,,,,,
2/10/2015,0,11.74,4.8,0.84,0.74,0.63,,,,4.5,85.76,,,,,,,
2/11/2015,0,12.78,4.3,0.84,0.73,0.5,,,,4.5,61.11,,,,,,,
2/12/2015,0,7.71,1.9,0.82,0.72,0.46,,,,4.5,62.25,,,,,,,
2/13/2015,0,-0.71,0,0.85,0.71,0.34,,,,4.5,88.78,,,,,,,
2/14/2015,0,1.1,-0.1,0.85,0.7,0.29,,,,4.5,85.59,,,,,,,
2/15/2015,0,1.39,1.1,0.84,0.69,0.43,,,,4.5,69.49,,,,,,,
2/16/2015,0,6.64,-0.1,0.84,0.68,0.53,,,,4.5,94.51,,,,,,,
2/17/2015,0,19.08,1.2,0.77,0.67,0.77,,,,4.5,80.75,,,,,,,
2/18/2015,0,20.55,3,0.79,0.65,0.79,,,,4.5,58.46,,,,,,,
2/19/2015,0,12.64,2.3,0.8,0.66,0.69,,,,4.5,74.69,,,,,,,
2/20/2015,0,11.7,2.4,0.77,0.66,0.85,,,,4.5,69.6,,,,,,,
2/21/2015,0,10.37,5,0.67,0.66,1.46,,,,4.5,89.83,,,,,,,
2/22/2015,0,14.4,1.1,0.83,0.66,0.49,,,,4.5,97.55,,,,,,,
2/23/2015,0.7,9.38,2,0.85,0.67,0.56,,,,4.5,52.67,-63.73,,,,,,
2/24/2015,0,19.44,3.5,0.8,0.67,0.78,,,,4.5,93.89,,,,,,,
2/25/2015,0,14.78,1.9,0.83,0.67,0.48,,,,4.5,54.42,,,,,,,
2/26/2015,0,25.34,1.6,0.77,0.67,0.76,,,,4.5,79.54,,,,,,,
2/27/2015,0,27.91,3.1,0.8,0.67,0.89,,,,4.5,73.61,,,,,,,
2/28/2015,0,18.53,2.7,0.78,0.67,0.75,,,,4.5,53.86,,,,,,,
3/1/2015,3.5,-10.65,2.5,0.87,0.67,0.42,,,,4.5,56.99,-75.13,,,,,,
3/2/2015,3.6,22.68,4.3,0.76,0.66,1.09,,,,4.5,80.65,-54.13,,,,,,
3/3/2015,1.5,51.53,4.1,0.75,0.66,1.41,,,,4.5,92.66,-55.71,,,,,,
3/4/2015,2.8,29,3.2,0.83,0.66,0.82,,,,4.5,86.61,-65.99,,,,,,
3/5/2015,0.7,35.18,2.6,0.87,0.65,0.66,,,,4.5,94.98,-65.91,,,,,,
3/6/2015,0.1,19.29,3,0.87,0.65,0.5,,,,4.5,90.76,-59.75,,,,,,
3/7/2015,0,46.12,7.2,0.67,0.66,1.79,,,,4.5,65.69,,,,,,,
3/8/2015,0,46.71,9.7,0.57,0.68,2.41,,,,4.5,84.44,,,,,,,
3/9/2015,0,43.1,8.4,0.73,0.69,1.34,,,,4.5,86.37,,,,,,,
3/10/2015,0.7,40.15,6.2,0.9,0.7,0.8,,,,4.5,93.61,-63.48,,,,,,
3/11/2015,1.9,7.01,3.7,0.87,0.72,0.4,,,,4.5,82.15,-63.62,,,,,,
3/12/2015,0,24.89,2.7,0.89,0.73,0.53,,,,4.5,71.66,,,,,,,
3/13/2015,0.3,33.61,2.5,0.82,0.74,0.77,,,,4.5,63.65,-66.42,,,,,,
3/14/2015,1.7,32.24,4,0.89,0.76,0.64,,,,4.5,69.73,-55.3,,,,,,
3/15/2015,0,25.58,5.7,0.82,0.75,0.92,,,,4.5,62.89,,,,,,,
3/16/2015,0,45.74,6.8,0.8,0.75,1.29,,,,4.5,58.97,,,,,,,
3/17/2015,0,53.52,10.3,0.59,0.75,2.75,,,,4.5,71.63,,,,,,,
3/18/2015,0,49.57,7.3,0.45,0.74,2.65,,,,4.5,74.56,,,,,,,
3/19/2015,0,56.02,4.2,0.6,0.74,1.68,,,,4.5,61.51,,,,,,,
3/20/2015,0,69.64,4.5,0.6,0.74,1.73,,,,4.5,56.44,,,,,,,
3/21/2015,4.6,49.36,2.6,0.86,0.73,0.85,,,,4.5,83.31,-63.19,,,,,,
3/22/2015,0,70.91,0.1,0.68,0.73,1.43,,,,4.5,81.45,,,,,,,
3/23/2015,0,78.29,3.8,0.6,0.77,2.01,,,,4.5,50.17,,,,,,,
3/24/2015,0,75.68,6.9,0.71,0.81,1.75,,,,4.5,77.35,,,,,,,
3/25/2015,0,85.57,9,0.69,0.85,2.2,,,,4.5,96.64,,,,,,,
3/26/2015,1.2,31.98,8.6,0.82,0.89,0.98,,,,4.5,99,-57.39,,,,,,
3/27/2015,0.6,61.75,6.8,0.86,0.93,1.22,,,,4.5,69.53,-56.87,,,,,,
3/28/2015,1.1,51.13,6.4,0.77,0.97,1.31,,,,4.5,86.58,-63.8,,,,,,
3/29/2015,7.7,42.44,8.9,0.88,1.01,1.05,,,,4.5,73.5,-45.47,,,,,,
3/30/2015,2.5,63.46,6.4,0.75,1.05,1.81,,,,4.5,84.45,-54.48,,,,,,
3/31/2015,4.1,35.73,5.5,0.78,1.06,1.47,,,,4.5,66.52,-66.7,,,,,,
4/1/2015,0.8,70.31,4.3,0.73,1.08,1.81,,,,4.5,83.53,-77.52,,,,,,
4/2/2015,6.4,78.34,2.6,0.86,1.1,1.15,,,,4.5,62.16,-100.27,,,,,,
4/3/2015,0.2,57.92,4,0.75,1.11,1.42,,,,4.5,77.28,-99.14,,,,,,
4/4/2015,0,83.26,3.3,0.71,1.13,1.71,,,,4.5,61.46,,,,,,,
4/5/2015,0,88.26,3.2,0.65,1.15,1.86,,,,4.5,73.03,,,,,,,
4/6/2015,0,77.84,4,0.69,1.17,1.73,,,,4.5,95.21,,,,,,,
4/7/2015,0,100.64,5.9,0.73,1.18,2.04,,,,4.5,87.25,,,,,,,
4/8/2015,0,45.29,7.4,0.83,1.28,1.06,,,,4.5,65.81,,,,,,,
4/9/2015,0,76.21,7.8,0.77,1.38,1.7,,,,4.5,90.39,,,,,,,
4/10/2015,0,114.2,10.7,0.72,1.48,2.6,,,,4.5,88.62,,,,,,,
4/11/2015,0.5,97.74,14.4,0.6,1.58,3.58,,,,4.5,54.27,-39.9,,,,,,
4/12/2015,0,94.3,9.4,0.54,1.68,3.29,,,,4.5,56.91,,,,,,,
4/13/2015,0,91.16,9.2,0.51,1.78,3.46,,,,4.5,85.72,,,,,,,
4/14/2015,0,86.88,8.9,0.61,1.88,2.48,,,,4.5,58.57,,,,,,,
4/15/2015,0,113.59,16,0.54,1.98,4.62,,,,4.5,89.06,,,,,,,
4/16/2015,0,103.44,10.4,0.55,2.01,3.25,,,,4.5,69.89,,,,,,,
4/17/2015,0,70.27,6.4,0.71,2.04,1.8,,,,4.5,62.24,,,,,,,
4/18/2015,0,82.34,5,0.71,2.07,1.73,,,,4.5,93.02,,,,,,,
4/19/2015,0,90.3,7.4,0.65,2.1,2.18,,,,4.5,70.83,,,,,,,
4/20/2015,0,123.62,9.5,0.62,2.13,3.3,,,,4.5,62.53,,,,,,,
4/21/2015,0,127.76,12.3,0.54,2.16,4.24,,,,4.5,97.08,,,,,,,
4/22/2015,0,38.78,8,0.73,2.19,1.2,,,,4.5,66.29,,,,,,,
4/23/2015,0,131.73,10.4,0.62,2.23,3.3,,,,4.5,65.83,,,,,,,
4/24/2015,0,119.33,12.5,0.61,2.17,3.39,,,,4.5,83.33,,,,,,,
4/25/2015,0.1,104.48,15.3,0.53,2.12,4.1,,,,4.5,87.97,-47.07,,,,,,
4/26/2015,0.1,90.66,13.7,0.79,2.06,2.3,,,,4.5,90.31,-33.88,,,,,,
4/27/2015,0.9,91.87,9.9,0.92,2.01,1.62,,,,4.5,63.62,-56.91,,,,,,
4/28/2015,6.7,16,6.8,0.86,1.95,0.6,,,,4.5,93.77,-78.65,,,,,,
4/29/2015,0,124.37,8,0.65,1.9,2.77,,,,4.5,71.25,,,,,,,
4/30/2015,4.2,118.89,10.8,0.65,1.85,3.19,,,,4.5,70.52,-61.75,,,,,,
5/1/2015,0,130.12,9.2,0.71,1.79,2.72,,,,4.5,98.48,,,,,,,
5/2/2015,0,98.97,8,0.68,1.72,2.22,,,,4.5,66.86,,,,,,,
5/3/2015,3.9,141.27,11.9,0.63,1.65,3.53,,,,4.5,62.07,-65.82,,,,,,
5/4/2015,0,134.33,16.9,0.73,1.58,3.67,,,,4.5,65.38,,,,,,,
5/5/2015,0,77.65,19.2,0.69,1.51,3.39,,,,4.5,73.78,,,,,,,
5/6/2015,0,90.18,16,0.54,1.44,3.54,,,,4.5,84.54,,,,,,,
5/7/2015,0,132.96,12.4,0.64,1.37,3.47,,,,4.5,80.62,,,,,,,
5/8/2015,0,98.58,12.5,0.66,1.3,2.49,,,,4.5,59,,,,,,,
5/9/2015,4.4,109.28,15.4,0.7,1.22,3.35,,,,4.5,68.12,-40.43,,,,,,
5/10/2015,0,43.47,10.2,0.78,1.28,1.39,,,,4.5,88.65,,,,,,,
5/11/2015,0,136.76,11.9,0.62,1.33,3.52,,,,4.5,57.78,,,,,,,
5/12/2015,8.1,122.22,17.2,0.61,1.38,4.51,,,,4.5,90.49,-39.27,,,,,,
5/13/2015,0,101.37,12.6,0.65,1.43,3.04,,,,4.5,71.82,,,,,,,
5/14/2015,0,69.6,9.4,0.75,1.48,1.73,,,,4.5,87.7,,,,,,,
5/15/2015,0,110.52,10.3,0.74,1.53,2.47,,,,4.5,57.38,,,,,,,
5/16/2015,0.9,101.53,10.4,0.77,1.59,2.22,,,,4.5,96.85,-52.6,,,,,,
5/17/2015,0,119.12,10.4,0.69,1.64,2.88,,,,4.5,67.07,,,,,,,
5/18/2015,0,93.21,12.9,0.64,1.56,2.79,,,,4.5,93.73,,,,,,,
5/19/2015,0,116.76,14.8,0.58,1.48,3.86,,,,4.5,55.55,,,,,,,
5/20/2015,0,93.26,12.7,0.66,1.4,2.43,,,,4.5,79.89,,,,,,,
5/21/2015,0,144.28,11.5,0.65,1.32,3.37,,,,4.5,65.16,,,,,,,
5/22/2015,0,101.49,12.1,0.65,1.25,2.54,,,,4.5,66.7,,,,,,,
5/23/2015,0,88.47,14.2,0.72,1.17,2.56,,,,4.5,88.43,,,,,,,
5/24/2015,0,162.27,12.9,0.64,1.09,3.85,,,,4.5,59.42,,,,,,,
5/25/2015,1,100.5,13.7,0.75,1.01,2.53,,,,4.5,86.61,-47.28,,,,,,
5/26/2015,0,121.58,12.8,0.63,1.17,3.39,,,,4.5,90.42,,,,,,,
5/27/2015,0,82.26,10.2,0.71,1.33,2.11,,,,4.5,93,,,,,,,
5/28/2015,0.5,134.95,13.1,0.64,1.5,3.8,,,,4.5,93.08,-45.81,,,,,,
5/29/2015,1.1,114.86,14.2,0.68,1.66,3.09,,,,4.5,86.06,-42.83,,,,,,
5/30/2015,0.2,147.35,12.4,0.65,1.82,3.74,,,,4.5,64.92,-48.35,,,,,,
5/31/2015,0,131.61,14.5,0.53,1.98,4.47,,,,4.5,83.7,,,,,,,
6/1/2015,3.8,19.63,14.1,0.8,2.14,1.12,,,,4.5,84.35,-48.92,,,,,,
6/2/2015,0,141.4,18.1,0.63,2.31,4.72,,,,4.5,78.08,,,,,,,
6/3/2015,0,102.65,18.9,0.57,2.32,4.32,,,,4.5,53.56,,,,,,,
6/4/2015,0,168.23,14.9,0.57,2.33,4.4,,,,4.5,84.77,,,,,,,
6/5/2015,0,169.73,19.6,0.43,2.34,6.47,,,,4.5,73.01,,,,,,,
6/6/2015,0,152.67,23.3,0.5,2.35,6.6,,,,4.5,98.96,,,,,,,
6/7/2015,0,127.18,18,0.44,2.36,4.75,,,,4.5,76.25,,,,,,,
6/8/2015,0,119.9,15.2,0.58,2.37,3.99,,,,4.5,72.17,,,,,,,
6/9/2015,0,72.05,14.1,0.65,2.38,2.54,,,,4.5,73.63,,,,,,,
6/10/2015,0,100.68,16.2,0.57,2.39,3.15,,,,4.5,60.16,,,,,,,
6/11/2015,2,173.35,16.4,0.47,2.24,4.86,,,,4.5,60.52,-42.73,,,,,,
6/12/2015,0,141.6,18.5,0.66,2.09,3.98,,,,4.5,97.35,,,,,,,
6/13/2015,0.9,165.46,21.3,0.74,1.93,4.71,,,,4.5,95.63,-36.33,,,,,,
6/14/2015,0,140.49,18.2,0.76,1.78,3.68,,,,4.5,57.3,,,,,,,
6/15/2015,0,159.8,14.6,0.58,1.63,4.41,,,,4.5,88.82,,,,,,,
6/16/2015,0,58.61,11.3,0.67,1.48,1.92,,,,4.5,89.59,,,,,,,
6/17/2015,1.2,168.37,14.5,0.56,1.33,4.41,,,,4.5,53.59,-48.42,,,,,,
6/18/2015,0,108.63,15.2,0.74,1.18,3.13,,,,4.5,91.12,,,,,,,
6/19/2015,2.4,145.79,12.4,0.76,1.25,3.28,,,,4.5,56.6,-68.31,,,,,,
6/20/2015,4.6,109.3,12.6,0.85,1.32,2.33,,,,4.5,85.71,-60.85,,,,,,
6/21/2015,3.9,104.71,13.7,0.73,1.39,2.82,,,,4.5,70.76,-59.82,,,,,,
6/22/2015,5.5,99.45,13.8,0.84,1.46,2.23,,,,4.5,79.55,-55.87,,,,,,
6/23/2015,10.7,85.76,11.4,0.97,1.53,1.33,,,,4.5,93.99,-69.42,,,,,,
6/24/2015,0.3,72.45,12.5,0.83,1.6,1.77,,,,4.5,83.78,-50.28,,,,,,
6/25/2015,0,124.37,16.5,0.71,1.68,3.4,,,,4.5,67.57,,,,,,,
6/26/2015,0.1,109.63,17.5,0.79,1.75,2.79,,,,4.5,59.21,-48.98,,,,,,
6/27/2015,6.7,114.56,18,0.87,1.73,2.69,,,,4.5,56.07,-30.41,,,,,,
6/28/2015,0.6,101.07,16.9,0.78,1.72,2.8,,,,4.5,95.97,-44.74,,,,,,
6/29/2015,0,148.3,18.9,0.72,1.71,3.99,,,,4.5,72.96,,,,,,,
6/30/2015,0,155.5,20,0.63,1.7,4.66,,,,4.5,66.45,,,,,,,
7/1/2015,0,182.1,19.5,0.62,1.69,5.03,,,,4.5,90.73,,,,,,,
7/2/2015,0,180.89,22.2,0.55,1.67,6.1,,,,4.5,65.21,,,,,,,
7/3/2015,0,181.87,24.8,0.48,1.66,6.9,,,,4.5,91.19,,,,,,,
7/4/2015,0.7,174.79,27.4,0.49,1.65,6.53,,,,4.5,57.53,-30.51,,,,,,
7/5/2015,2.9,176.35,28.5,0.54,1.56,6.55,,,,4.5,70.49,-33.76,,,,,,
7/6/2015,0,148.62,21,0.69,1.48,4.47,,,,4.5,89.64,,,,,,,
7/7/2015,4.5,182.08,22.5,0.6,1.4,5.79,,,,4.5,98.6,-37.2,,,,,,
7/8/2015,4.4,133.32,19.4,0.7,1.31,4.15,,,,4.5,94.04,-33.23,,,,,,
7/9/2015,0.1,115.8,15.6,0.63,1.23,3.99,,,,4.5,98.48,-48.7,,,,,,
7/10/2015,0,79.83,14.6,0.56,1.14,3.7,,,,4.5,85.14,,,,,,,
7/11/2015,0,146.69,16.1,0.6,1.06,4.03,,,,4.5,66.77,,,,,,,
7/12/2015,2.7,96.17,17.4,0.78,0.98,2.69,,,,4.5,80.3,-41.07,,,,,,
7/13/2015,4.7,83.83,16.8,0.91,1.04,1.92,,,,4.5,77.76,-43.74,,,,,,
7/14/2015,8.3,78.47,16.4,0.95,1.1,1.61,,,,4.5,97.52,-52.46,,,,,,
7/15/2015,0,135,18,0.77,1.16,3.49,,,,4.5,92.32,,,,,,,
7/16/2015,0,138.53,19.9,0.71,1.22,3.99,,,,4.5,75.54,,,,,,,
7/17/2015,0,148.66,23,0.68,1.28,4.6,,,,4.5,72.94,,,,,,,
7/18/2015,0.1,146.9,22.4,0.69,1.34,4.49,,,,4.5,83.71,-38.6,,,,,,
7/19/2015,4.3,85.1,17.9,0.84,1.4,2.36,,,,4.5,56.09,-37.13,,,,,,
7/20/2015,0.3,161.43,18.9,0.64,1.46,4.96,,,,4.5,66.87,-47.89,,,,,,
7/21/2015,1.9,137.59,21.6,0.73,1.46,4.03,,,,4.5,92.87,-34.16,,,,,,
7/22/2015,10.2,136.56,23.6,0.68,1.45,4.23,,,,4.5,91.61,-42.65,,,,,,
7/23/2015,0,130.04,20.2,0.71,1.45,3.86,,,,4.5,70.54,,,,,,,
7/24/2015,0.1,142.32,19.4,0.68,1.44,4.11,,,,4.5,64.72,-41.78,,,,,,
7/25/2015,0.8,150.63,21.3,0.61,1.44,5.72,,,,4.5,62.37,-38.72,,,,,,
7/26/2015,0,113.86,15.4,0.67,1.44,3.61,,,,4.5,59.68,,,,,,,
7/27/2015,0.9,63.45,16.3,0.76,1.43,2.24,,,,4.5,81.41,-41.97,,,,,,
7/28/2015,0.7,117.72,16.9,0.74,1.43,3.31,,,,4.5,75.77,-37.57,,,,,,
7/29/2015,0.1,114.82,16.4,0.58,1.4,4.27,,,,4.5,81.18,-56.86,,,,,,
7/30/2015,0,76.01,15.5,0.63,1.37,3.42,,,,4.5,63.36,,,,,,,
7/31/2015,0,85.71,13.6,0.69,1.34,2.59,,,,4.5,58.61,,,,,,,
8/1/2015,0,149.62,16.8,0.59,1.31,4.28,,,,4.5,86.91,,,,,,,
8/2/2015,0,155.57,21.7,0.51,1.28,5.21,,,,4.5,97.03,,,,,,,
8/3/2015,0,150.55,22.8,0.55,1.25,5.06,,,,4.5,91.07,,,,,,,
8/4/2015,0.5,147.16,25.6,0.55,1.23,6.08,,,,4.5,74.72,-19.63,,,,,,
8/5/2015,0,117.29,21.1,0.71,1.2,3.68,,,,4.5,87.57,,,,,,,
8/6/2015,0,139.91,24.6,0.64,1.15,4.73,,,,4.5,90.67,,,,,,,
8/7/2015,0,127.15,27.5,0.54,1.1,5,,,,4.5,65.72,,,,,,,
8/8/2015,0,135.28,25.1,0.62,1.05,5.6,,,,4.5,74.65,,,,,,,
8/9/2015,0,123.71,21.6,0.65,1.01,4.51,,,,4.5,55.34,,,,,,,
8/10/2015,0,132.91,24.4,0.6,0.96,5.01,,,,4.5,77.09,,,,,,,
8/11/2015,0,125.58,26.7,0.53,0.91,5.42,,,,4.5,94.75,,,,,,,
8/12/2015,0,130.59,22.8,0.7,0.87,4.57,,,,4.5,53.21,,,,,,,
8/13/2015,0,120.71,22.9,0.63,0.82,4.76,,,,4.5,91.86,,,,,,,
8/14/2015,0,136.13,26.2,0.5,0.83,6.69,,,,4.5,61.36,,,,,,,
8/15/2015,0.4,123.28,25,0.63,0.84,4.63,,,,4.5,82.72,-22.24,,,,,,
8/16/2015,2.4,105.43,22.8,0.83,0.85,3.04,,,,4.5,91.83,-36.56,,,,,,
8/17/2015,0,86.62,23,0.61,0.86,4.02,,,,4.5,90.04,,,,,,,
8/18/2015,0,82.83,21.1,0.62,0.87,3.78,,,,4.5,77.74,,,,,,,
8/19/2015,0,119.69,18.8,0.64,0.88,3.68,,,,4.5,69.35,,,,,,,
8/20/2015,0,116.14,17.6,0.54,0.89,3.97,,,,4.5,59.02,,,,,,,
8/21/2015,0,99,18.2,0.55,0.9,3.52,,,,4.5,56.69,,,,,,,
8/22/2015,2.1,79.31,18.3,0.53,0.93,3.36,,,,4.5,87.2,-53.21,,,,,,
8/23/2015,1.1,106.34,19.1,0.57,0.96,4.25,,,,4.5,87.53,-44.07,,,,,,
8/24/2015,7.1,87.22,20.7,0.68,1,3.59,,,,4.5,51.72,-31.8,,,,,,
8/25/2015,0.2,62.11,17.9,0.77,1.03,2.31,,,,4.5,69.86,-49.38,,,,,,
8/26/2015,0,110.51,18.9,0.66,1.06,3.88,,,,4.5,69.75,,,,,,,
8/27/2015,4.1,111.34,21.4,0.58,1.1,4.68,,,,4.5,98.66,-31.41,,,,,,
8/28/2015,0.2,55.14,16.3,0.85,1.13,1.52,,,,4.5,65.91,-45.38,,,,,,
8/29/2015,0,101.87,17,0.73,1.17,2.79,,,,4.5,91.92,,,,,,,
8/30/2015,0,116.24,20.6,0.74,1.16,3.49,,,,4.5,57.38,,,,,,,
8/31/2015,0,112.15,25.4,0.64,1.15,4.23,,,,4.5,90.97,,,,,,,
9/1/2015,12.7,116.43,22.8,0.73,1.13,4,,,,4.5,53.81,-27.21,,,,,,
9/2/2015,0,94.45,15.4,0.75,1.12,2.63,,,,4.5,96.77,,,,,,,
9/3/2015,0.4,67.58,13.7,0.88,1.11,1.55,,,,4.5,98.74,-45.08,,,,,,
9/4/2015,2.7,87.49,15.1,0.79,1.1,2.3,,,,4.5,53.92,-36.24,,,,,,
9/5/2015,0.4,60.48,13.6,0.79,1.09,2.04,,,,4.5,95.7,-43.51,,,,,,
9/6/2015,6.3,16.91,12.7,0.84,1.08,1.18,,,,4.5,87.88,-55.58,,,,,,
9/7/2015,0.1,71.66,12.4,0.75,1.09,2.16,,,,4.5,85.15,-51.74,,,,,,
9/8/2015,0,66.28,12.5,0.75,1.09,2.07,,,,4.5,86.91,,,,,,,
9/9/2015,0.7,60.47,11.8,0.82,1.09,1.51,,,,4.5,65.41,-53.99,,,,,,
9/10/2015,20.8,68.2,12.7,0.88,1.1,1.63,,,,4.5,62.97,-52.82,,,,,,
9/11/2015,13.3,46.66,13.6,0.93,1.1,1.01,,,,4.5,77.91,-52.44,,,,,,
9/12/2015,0,74.24,16.1,0.8,1.1,2.12,,,,4.5,94.13,,,,,,,
9/13/2015,0,72.91,18.1,0.75,1.11,2.6,,,,4.5,61.8,,,,,,,
9/14/2015,1.1,46.39,17.8,0.79,1.11,2.02,,,,4.5,98.95,-40.37,,,,,,
9/15/2015,0,59.6,15.8,0.71,1.06,2.51,,,,4.5,85.65,,,,,,,
